source,target,relationship_type
C0658,I6580,USES_IP
C0658,P6580,HAS_PAYMENT_INSTRUMENT
C0659,D6590,USES_DEVICE
C0659,D6591,USES_DEVICE
C0659,I6590,USES_IP
C0659,P6590,HAS_PAYMENT_INSTRUMENT
C0660,D6600,USES_DEVICE
C0660,D6601,USES_DEVICE
C0660,D6602,USES_DEVICE
C0660,I6600,USES_IP
C0660,I6601,USES_IP
C0660,I6602,USES_IP
C0660,P6600,HAS_PAYMENT_INSTRUMENT
C0660,P6601,HAS_PAYMENT_INSTRUMENT
C0661,D6610,USES_DEVICE
C0661,D6611,USES_DEVICE
C0661,I6610,USES_IP
C0661,I6611,USES_IP
C0661,I6612,USES_IP
C0661,P6610,HAS_PAYMENT_INSTRUMENT
C0661,P6611,HAS_PAYMENT_INSTRUMENT
C0662,D6620,USES_DEVICE
C0662,D6621,USES_DEVICE
C0662,I6620,USES_IP
C0662,I6621,USES_IP
C0662,P6620,HAS_PAYMENT_INSTRUMENT
C0663,D6630,USES_DEVICE
C0663,I0132,USES_IP
C0663,I6631,USES_IP
C0663,P6630,HAS_PAYMENT_INSTRUMENT
C0663,P6631,HAS_PAYMENT_INSTRUMENT
C0664,D6640,USES_DEVICE
C0664,D6641,USES_DEVICE
C0664,D6642,USES_DEVICE
C0664,I6640,USES_IP
C0664,P6640,HAS_PAYMENT_INSTRUMENT
C0665,D6650,USES_DEVICE
C0665,I6650,USES_IP
C0665,I6651,USES_IP
C0665,I6652,USES_IP
C0665,P6650,HAS_PAYMENT_INSTRUMENT
C0666,D6660,USES_DEVICE
C0666,I6660,USES_IP
C0666,I6661,USES_IP
C0666,I6662,USES_IP
C0666,P6660,HAS_PAYMENT_INSTRUMENT
C0667,D6670,USES_DEVICE
C0667,I6670,USES_IP
C0667,P6670,HAS_PAYMENT_INSTRUMENT
C0667,P6671,HAS_PAYMENT_INSTRUMENT
C0668,D6680,USES_DEVICE
C0668,D6681,USES_DEVICE
C0668,D6682,USES_DEVICE
C0668,I6680,USES_IP
C0668,P6680,HAS_PAYMENT_INSTRUMENT
C0668,P6681,HAS_PAYMENT_INSTRUMENT
C0669,D6690,USES_DEVICE
C0669,D6691,USES_DEVICE
C0669,D6692,USES_DEVICE
C0669,I6690,USES_IP
C0669,I6691,USES_IP
C0669,I6692,USES_IP
C0669,P6690,HAS_PAYMENT_INSTRUMENT
C0669,P6691,HAS_PAYMENT_INSTRUMENT
C0670,D6700,USES_DEVICE
C0670,D6701,USES_DEVICE
C0670,D6702,USES_DEVICE
C0670,I6700,USES_IP
C0670,I0134,USES_IP
C0670,P6700,HAS_PAYMENT_INSTRUMENT
C0671,D6710,USES_DEVICE
C0671,I6710,USES_IP
C0671,I6711,USES_IP
C0671,I0134,USES_IP
C0671,P6710,HAS_PAYMENT_INSTRUMENT
C0672,D6720,USES_DEVICE
C0672,I6720,USES_IP
C0672,I6721,USES_IP
C0672,P6720,HAS_PAYMENT_INSTRUMENT
C0672,P6721,HAS_PAYMENT_INSTRUMENT
C0673,D6730,USES_DEVICE
C0673,I6730,USES_IP
C0673,P6730,HAS_PAYMENT_INSTRUMENT
C0674,D6740,USES_DEVICE
C0674,I6740,USES_IP
C0674,I6741,USES_IP
C0674,I6742,USES_IP
C0674,P6740,HAS_PAYMENT_INSTRUMENT
C0674,P6741,HAS_PAYMENT_INSTRUMENT
C0675,D6750,USES_DEVICE
C0675,D6751,USES_DEVICE
C0675,D6752,USES_DEVICE
C0675,I6750,USES_IP
C0675,P6750,HAS_PAYMENT_INSTRUMENT
C0675,P6751,HAS_PAYMENT_INSTRUMENT
C0676,D6760,USES_DEVICE
C0676,I6760,USES_IP
C0676,P6760,HAS_PAYMENT_INSTRUMENT
C0676,P6761,HAS_PAYMENT_INSTRUMENT
C0677,D6770,USES_DEVICE
C0677,D6771,USES_DEVICE
C0677,D6772,USES_DEVICE
C0677,I6770,USES_IP
C0677,I6771,USES_IP
C0677,P6770,HAS_PAYMENT_INSTRUMENT
C0677,P6771,HAS_PAYMENT_INSTRUMENT
C0678,D6780,USES_DEVICE
C0678,I6780,USES_IP
C0678,I6781,USES_IP
C0678,I6782,USES_IP
C0678,P6780,HAS_PAYMENT_INSTRUMENT
C0678,P6781,HAS_PAYMENT_INSTRUMENT
C0679,D6790,USES_DEVICE
C0679,I6790,USES_IP
C0679,P6790,HAS_PAYMENT_INSTRUMENT
C0679,P6791,HAS_PAYMENT_INSTRUMENT
C0680,D6800,USES_DEVICE
C0680,D6801,USES_DEVICE
C0680,D6802,USES_DEVICE
C0680,I6800,USES_IP
C0680,P6800,HAS_PAYMENT_INSTRUMENT
C0680,P6801,HAS_PAYMENT_INSTRUMENT
C0681,D6810,USES_DEVICE
C0681,D6811,USES_DEVICE
C0681,D6812,USES_DEVICE
C0681,I6810,USES_IP
C0681,P6810,HAS_PAYMENT_INSTRUMENT
C0682,D6820,USES_DEVICE
C0682,D6821,USES_DEVICE
C0682,I6820,USES_IP
C0682,P6820,HAS_PAYMENT_INSTRUMENT
C0683,D6830,USES_DEVICE
C0683,I6830,USES_IP
C0683,I6831,USES_IP
C0683,P6830,HAS_PAYMENT_INSTRUMENT
C0684,D6840,USES_DEVICE
C0684,D6841,USES_DEVICE
C0684,D6842,USES_DEVICE
C0684,I6840,USES_IP
C0684,I6841,USES_IP
C0684,I6842,USES_IP
C0684,P6840,HAS_PAYMENT_INSTRUMENT
C0684,P6841,HAS_PAYMENT_INSTRUMENT
C0685,D6850,USES_DEVICE
C0685,I6850,USES_IP
C0685,P6850,HAS_PAYMENT_INSTRUMENT
C0685,P6851,HAS_PAYMENT_INSTRUMENT
C0686,D6860,USES_DEVICE
C0686,D6861,USES_DEVICE
C0686,I6860,USES_IP
C0686,P6860,HAS_PAYMENT_INSTRUMENT
C0687,D6870,USES_DEVICE
C0687,D6871,USES_DEVICE
C0687,I6870,USES_IP
C0687,I6871,USES_IP
C0687,P6870,HAS_PAYMENT_INSTRUMENT
C0687,P6871,HAS_PAYMENT_INSTRUMENT
C0688,D6880,USES_DEVICE
C0688,D6881,USES_DEVICE
C0688,I6880,USES_IP
C0688,I6881,USES_IP
C0688,P6880,HAS_PAYMENT_INSTRUMENT
C0688,P6881,HAS_PAYMENT_INSTRUMENT
C0689,D6890,USES_DEVICE
C0689,D6891,USES_DEVICE
C0689,D6892,USES_DEVICE
C0689,I6890,USES_IP
C0689,I6891,USES_IP
C0689,I6892,USES_IP
C0689,P6890,HAS_PAYMENT_INSTRUMENT
C0690,D6900,USES_DEVICE
C0690,D6901,USES_DEVICE
C0690,I6900,USES_IP
C0690,P6900,HAS_PAYMENT_INSTRUMENT
C0691,D6910,USES_DEVICE
C0691,I6910,USES_IP
C0691,I6911,USES_IP
C0691,P6910,HAS_PAYMENT_INSTRUMENT
C0692,D6920,USES_DEVICE
C0692,D6921,USES_DEVICE
C0692,D6922,USES_DEVICE
C0692,I6920,USES_IP
C0692,P6920,HAS_PAYMENT_INSTRUMENT
C0692,P6921,HAS_PAYMENT_INSTRUMENT
C0693,D6930,USES_DEVICE
C0693,D6931,USES_DEVICE
C0693,D6932,USES_DEVICE
C0693,I6930,USES_IP
C0693,P6930,HAS_PAYMENT_INSTRUMENT
C0694,D6940,USES_DEVICE
C0694,D6941,USES_DEVICE
C0694,D6942,USES_DEVICE
C0694,I6940,USES_IP
C0694,I6941,USES_IP
C0694,P6940,HAS_PAYMENT_INSTRUMENT
C0695,D6950,USES_DEVICE
C0695,I6950,USES_IP
C0695,I6951,USES_IP
C0695,P6950,HAS_PAYMENT_INSTRUMENT
C0695,P6951,HAS_PAYMENT_INSTRUMENT
C0696,D6960,USES_DEVICE
C0696,D6961,USES_DEVICE
C0696,D6962,USES_DEVICE
C0696,I6960,USES_IP
C0696,I0139,USES_IP
C0696,P6960,HAS_PAYMENT_INSTRUMENT
C0696,P6961,HAS_PAYMENT_INSTRUMENT
C0697,D6970,USES_DEVICE
C0697,D6971,USES_DEVICE
C0697,D6972,USES_DEVICE
C0697,I6970,USES_IP
C0697,I6971,USES_IP
C0697,I6972,USES_IP
C0697,P6970,HAS_PAYMENT_INSTRUMENT
C0697,P6971,HAS_PAYMENT_INSTRUMENT
C0698,D6980,USES_DEVICE
C0698,I6980,USES_IP
C0698,I6981,USES_IP
C0698,P6980,HAS_PAYMENT_INSTRUMENT
C0698,P6981,HAS_PAYMENT_INSTRUMENT
C0699,D6990,USES_DEVICE
C0699,I0139,USES_IP
C0699,P6990,HAS_PAYMENT_INSTRUMENT
C0700,D7000,USES_DEVICE
C0700,D7001,USES_DEVICE
C0700,D7002,USES_DEVICE
C0700,I7000,USES_IP
C0700,I7001,USES_IP
C0700,P7000,HAS_PAYMENT_INSTRUMENT
C0701,D7010,USES_DEVICE
C0701,D7011,USES_DEVICE
C0701,I7010,USES_IP
C0701,I7011,USES_IP
C0701,P7010,HAS_PAYMENT_INSTRUMENT
C0701,P7011,HAS_PAYMENT_INSTRUMENT
C0702,D7020,USES_DEVICE
C0702,I7020,USES_IP
C0702,I7021,USES_IP
C0702,I7022,USES_IP
C0702,P7020,HAS_PAYMENT_INSTRUMENT
C0702,P7021,HAS_PAYMENT_INSTRUMENT
C0703,D7030,USES_DEVICE
C0703,I0140,USES_IP
C0703,I7031,USES_IP
C0703,P7030,HAS_PAYMENT_INSTRUMENT
C0703,P7031,HAS_PAYMENT_INSTRUMENT
C0704,D7040,USES_DEVICE
C0704,I7040,USES_IP
C0704,I7041,USES_IP
C0704,P7040,HAS_PAYMENT_INSTRUMENT
C0705,D7050,USES_DEVICE
C0705,I7050,USES_IP
C0705,I7051,USES_IP
C0705,I7052,USES_IP
C0705,P7050,HAS_PAYMENT_INSTRUMENT
C0706,D7060,USES_DEVICE
C0706,D7061,USES_DEVICE
C0706,D7062,USES_DEVICE
C0706,I7060,USES_IP
C0706,P7060,HAS_PAYMENT_INSTRUMENT
C0706,P7061,HAS_PAYMENT_INSTRUMENT
C0707,D7070,USES_DEVICE
C0707,D7071,USES_DEVICE
C0707,D7072,USES_DEVICE
C0707,I7070,USES_IP
C0707,I7071,USES_IP
C0707,I7072,USES_IP
C0707,P7070,HAS_PAYMENT_INSTRUMENT
C0707,P7071,HAS_PAYMENT_INSTRUMENT
C0708,D7080,USES_DEVICE
C0708,D7081,USES_DEVICE
C0708,I7080,USES_IP
C0708,P7080,HAS_PAYMENT_INSTRUMENT
C0709,D7090,USES_DEVICE
C0709,D7091,USES_DEVICE
C0709,D7092,USES_DEVICE
C0709,I7090,USES_IP
C0709,I7091,USES_IP
C0709,I7092,USES_IP
C0709,P7090,HAS_PAYMENT_INSTRUMENT
C0710,D7100,USES_DEVICE
C0710,I7100,USES_IP
C0710,I7101,USES_IP
C0710,P7100,HAS_PAYMENT_INSTRUMENT
C0711,D7110,USES_DEVICE
C0711,I0142,USES_IP
C0711,P7110,HAS_PAYMENT_INSTRUMENT
C0712,D7120,USES_DEVICE
C0712,D7121,USES_DEVICE
C0712,D7122,USES_DEVICE
C0712,I7120,USES_IP
C0712,I7121,USES_IP
C0712,P7120,HAS_PAYMENT_INSTRUMENT
C0713,D7130,USES_DEVICE
C0713,D7131,USES_DEVICE
C0713,D7132,USES_DEVICE
C0713,I7130,USES_IP
C0713,I7131,USES_IP
C0713,P7130,HAS_PAYMENT_INSTRUMENT
C0714,D7140,USES_DEVICE
C0714,I7140,USES_IP
C0714,I7141,USES_IP
C0714,P7140,HAS_PAYMENT_INSTRUMENT
C0714,P7141,HAS_PAYMENT_INSTRUMENT
C0715,D7150,USES_DEVICE
C0715,D7151,USES_DEVICE
C0715,D7152,USES_DEVICE
C0715,I7150,USES_IP
C0715,I0143,USES_IP
C0715,P7150,HAS_PAYMENT_INSTRUMENT
C0715,P7151,HAS_PAYMENT_INSTRUMENT
C0716,D7160,USES_DEVICE
C0716,I7160,USES_IP
C0716,I7161,USES_IP
C0716,P7160,HAS_PAYMENT_INSTRUMENT
C0717,D7170,USES_DEVICE
C0717,I7170,USES_IP
C0717,I7171,USES_IP
C0717,I7172,USES_IP
C0717,P7170,HAS_PAYMENT_INSTRUMENT
C0717,P7171,HAS_PAYMENT_INSTRUMENT
C0718,D7180,USES_DEVICE
C0718,D7181,USES_DEVICE
C0718,I7180,USES_IP
C0718,I7181,USES_IP
C0718,P7180,HAS_PAYMENT_INSTRUMENT
C0718,P7181,HAS_PAYMENT_INSTRUMENT
C0719,D7190,USES_DEVICE
C0719,I7190,USES_IP
C0719,P7190,HAS_PAYMENT_INSTRUMENT
C0720,D7200,USES_DEVICE
C0720,D7201,USES_DEVICE
C0720,D7202,USES_DEVICE
C0720,I7200,USES_IP
C0720,I7201,USES_IP
C0720,I7202,USES_IP
C0720,P7200,HAS_PAYMENT_INSTRUMENT
C0720,P7201,HAS_PAYMENT_INSTRUMENT
C0721,D7210,USES_DEVICE
C0721,D7211,USES_DEVICE
C0721,D7212,USES_DEVICE
C0721,I0144,USES_IP
C0721,P7210,HAS_PAYMENT_INSTRUMENT
C0721,P7211,HAS_PAYMENT_INSTRUMENT
C0722,D7220,USES_DEVICE
C0722,D7221,USES_DEVICE
C0722,I0144,USES_IP
C0722,I7221,USES_IP
C0722,P7220,HAS_PAYMENT_INSTRUMENT
C0722,P7221,HAS_PAYMENT_INSTRUMENT
C0723,D7230,USES_DEVICE
C0723,D7231,USES_DEVICE
C0723,I7230,USES_IP
C0723,I7231,USES_IP
C0723,P7230,HAS_PAYMENT_INSTRUMENT
C0724,D7240,USES_DEVICE
C0724,I7240,USES_IP
C0724,P7240,HAS_PAYMENT_INSTRUMENT
C0724,P7241,HAS_PAYMENT_INSTRUMENT
C0725,D7250,USES_DEVICE
C0725,D7251,USES_DEVICE
C0725,I7250,USES_IP
C0725,I7251,USES_IP
C0725,P7250,HAS_PAYMENT_INSTRUMENT
C0726,D7260,USES_DEVICE
C0726,I7260,USES_IP
C0726,I7261,USES_IP
C0726,P7260,HAS_PAYMENT_INSTRUMENT
C0726,P7261,HAS_PAYMENT_INSTRUMENT
C0727,D7270,USES_DEVICE
C0727,D7271,USES_DEVICE
C0727,D7272,USES_DEVICE
C0727,I7270,USES_IP
C0727,I7271,USES_IP
C0727,P7270,HAS_PAYMENT_INSTRUMENT
C0728,D7280,USES_DEVICE
C0728,I7280,USES_IP
C0728,I7281,USES_IP
C0728,P7280,HAS_PAYMENT_INSTRUMENT
C0729,D7290,USES_DEVICE
C0729,I7290,USES_IP
C0729,P7290,HAS_PAYMENT_INSTRUMENT
C0730,D7300,USES_DEVICE
C0730,I0146,USES_IP
C0730,P7300,HAS_PAYMENT_INSTRUMENT
C0731,D7310,USES_DEVICE
C0731,D7311,USES_DEVICE
C0731,I7310,USES_IP
C0731,I7311,USES_IP
C0731,I7312,USES_IP
C0731,P7310,HAS_PAYMENT_INSTRUMENT
C0731,P7311,HAS_PAYMENT_INSTRUMENT
C0732,D7320,USES_DEVICE
C0732,D7321,USES_DEVICE
C0732,D7322,USES_DEVICE
C0732,I7320,USES_IP
C0732,P7320,HAS_PAYMENT_INSTRUMENT
C0733,D7330,USES_DEVICE
C0733,D7331,USES_DEVICE
C0733,I7330,USES_IP
C0733,I7331,USES_IP
C0733,P7330,HAS_PAYMENT_INSTRUMENT
C0733,P7331,HAS_PAYMENT_INSTRUMENT
C0734,D7340,USES_DEVICE
C0734,D7341,USES_DEVICE
C0734,D7342,USES_DEVICE
C0734,I7340,USES_IP
C0734,I7341,USES_IP
C0734,I7342,USES_IP
C0734,P7340,HAS_PAYMENT_INSTRUMENT
C0735,D7350,USES_DEVICE
C0735,D7351,USES_DEVICE
C0735,I7350,USES_IP
C0735,P7350,HAS_PAYMENT_INSTRUMENT
C0736,D7360,USES_DEVICE
C0736,D7361,USES_DEVICE
C0736,D7362,USES_DEVICE
C0736,I7360,USES_IP
C0736,P7360,HAS_PAYMENT_INSTRUMENT
C0737,D7370,USES_DEVICE
C0737,D7371,USES_DEVICE
C0737,D7372,USES_DEVICE
C0737,I7370,USES_IP
C0737,P7370,HAS_PAYMENT_INSTRUMENT
C0737,P7371,HAS_PAYMENT_INSTRUMENT
C0738,D7380,USES_DEVICE
C0738,D7381,USES_DEVICE
C0738,D7382,USES_DEVICE
C0738,I7380,USES_IP
C0738,P7380,HAS_PAYMENT_INSTRUMENT
C0739,D7390,USES_DEVICE
C0739,D7391,USES_DEVICE
C0739,I7390,USES_IP
C0739,P7390,HAS_PAYMENT_INSTRUMENT
C0740,D7400,USES_DEVICE
C0740,I7400,USES_IP
C0740,I7401,USES_IP
C0740,P7400,HAS_PAYMENT_INSTRUMENT
C0740,P7401,HAS_PAYMENT_INSTRUMENT
C0741,D7410,USES_DEVICE
C0741,D7411,USES_DEVICE
C0741,I7410,USES_IP
C0741,I7411,USES_IP
C0741,P7410,HAS_PAYMENT_INSTRUMENT
C0742,D7420,USES_DEVICE
C0742,D7421,USES_DEVICE
C0742,I7420,USES_IP
C0742,I7421,USES_IP
C0742,P7420,HAS_PAYMENT_INSTRUMENT
C0742,P7421,HAS_PAYMENT_INSTRUMENT
C0743,D7430,USES_DEVICE
C0743,D7431,USES_DEVICE
C0743,D7432,USES_DEVICE
C0743,I0148,USES_IP
C0743,P7430,HAS_PAYMENT_INSTRUMENT
C0743,P7431,HAS_PAYMENT_INSTRUMENT
C0744,D7440,USES_DEVICE
C0744,D7441,USES_DEVICE
C0744,D7442,USES_DEVICE
C0744,I7440,USES_IP
C0744,I7441,USES_IP
C0744,I7442,USES_IP
C0744,P7440,HAS_PAYMENT_INSTRUMENT
C0744,P7441,HAS_PAYMENT_INSTRUMENT
C0745,D7450,USES_DEVICE
C0745,I7450,USES_IP
C0745,I7451,USES_IP
C0745,P7450,HAS_PAYMENT_INSTRUMENT
C0745,P7451,HAS_PAYMENT_INSTRUMENT
C0746,D7460,USES_DEVICE
C0746,D7461,USES_DEVICE
C0746,I7460,USES_IP
C0746,I7461,USES_IP
C0746,I7462,USES_IP
C0746,P7460,HAS_PAYMENT_INSTRUMENT
C0747,D7470,USES_DEVICE
C0747,D7471,USES_DEVICE
C0747,D7472,USES_DEVICE
C0747,I7470,USES_IP
C0747,P7470,HAS_PAYMENT_INSTRUMENT
C0747,P7471,HAS_PAYMENT_INSTRUMENT
C0748,D7480,USES_DEVICE
C0748,D7481,USES_DEVICE
C0748,D7482,USES_DEVICE
C0748,I7480,USES_IP
C0748,I7481,USES_IP
C0748,P7480,HAS_PAYMENT_INSTRUMENT
C0748,P7481,HAS_PAYMENT_INSTRUMENT
C0749,D7490,USES_DEVICE
C0749,D7491,USES_DEVICE
C0749,I7490,USES_IP
C0749,I7491,USES_IP
C0749,P7490,HAS_PAYMENT_INSTRUMENT
C0750,D7500,USES_DEVICE
C0750,D7501,USES_DEVICE
C0750,D7502,USES_DEVICE
C0750,I7500,USES_IP
C0750,I7501,USES_IP
C0750,I7502,USES_IP
C0750,P7500,HAS_PAYMENT_INSTRUMENT
C0751,D7510,USES_DEVICE
C0751,D7511,USES_DEVICE
C0751,D7512,USES_DEVICE
C0751,I7510,USES_IP
C0751,I7511,USES_IP
C0751,I7512,USES_IP
C0751,P7510,HAS_PAYMENT_INSTRUMENT
C0751,P7511,HAS_PAYMENT_INSTRUMENT
C0752,D7520,USES_DEVICE
C0752,D7521,USES_DEVICE
C0752,D7522,USES_DEVICE
C0752,I7520,USES_IP
C0752,I7521,USES_IP
C0752,P7520,HAS_PAYMENT_INSTRUMENT
C0753,D7530,USES_DEVICE
C0753,D7531,USES_DEVICE
C0753,I7530,USES_IP
C0753,P7530,HAS_PAYMENT_INSTRUMENT
C0753,P7531,HAS_PAYMENT_INSTRUMENT
C0754,D7540,USES_DEVICE
C0754,D7541,USES_DEVICE
C0754,D7542,USES_DEVICE
C0754,I7540,USES_IP
C0754,I7541,USES_IP
C0754,I7542,USES_IP
C0754,P7540,HAS_PAYMENT_INSTRUMENT
C0754,P7541,HAS_PAYMENT_INSTRUMENT
C0755,D7550,USES_DEVICE
C0755,D7551,USES_DEVICE
C0755,D7552,USES_DEVICE
C0755,I7550,USES_IP
C0755,P7550,HAS_PAYMENT_INSTRUMENT
C0756,D7560,USES_DEVICE
C0756,D7561,USES_DEVICE
C0756,D7562,USES_DEVICE
C0756,I7560,USES_IP
C0756,I7561,USES_IP
C0756,P7560,HAS_PAYMENT_INSTRUMENT
C0756,P7561,HAS_PAYMENT_INSTRUMENT
C0757,D7570,USES_DEVICE
C0757,D7571,USES_DEVICE
C0757,I7570,USES_IP
C0757,I7571,USES_IP
C0757,I7572,USES_IP
C0757,P7570,HAS_PAYMENT_INSTRUMENT
C0758,D7580,USES_DEVICE
C0758,D7581,USES_DEVICE
C0758,I7580,USES_IP
C0758,P7580,HAS_PAYMENT_INSTRUMENT
C0758,P7581,HAS_PAYMENT_INSTRUMENT
C0759,D7590,USES_DEVICE
C0759,D7591,USES_DEVICE
C0759,D7592,USES_DEVICE
C0759,I7590,USES_IP
C0759,I7591,USES_IP
C0759,P7590,HAS_PAYMENT_INSTRUMENT
C0760,D7600,USES_DEVICE
C0760,I7600,USES_IP
C0760,P7600,HAS_PAYMENT_INSTRUMENT
C0760,P7601,HAS_PAYMENT_INSTRUMENT
C0761,D7610,USES_DEVICE
C0761,I7610,USES_IP
C0761,I7611,USES_IP
C0761,P7610,HAS_PAYMENT_INSTRUMENT
C0762,D7620,USES_DEVICE
C0762,D7621,USES_DEVICE
C0762,I7620,USES_IP
C0762,I7621,USES_IP
C0762,P7620,HAS_PAYMENT_INSTRUMENT
C0763,D7630,USES_DEVICE
C0763,I7630,USES_IP
C0763,I7631,USES_IP
C0763,P7630,HAS_PAYMENT_INSTRUMENT
C0764,D7640,USES_DEVICE
C0764,D7641,USES_DEVICE
C0764,D7642,USES_DEVICE
C0764,I7640,USES_IP
C0764,P7640,HAS_PAYMENT_INSTRUMENT
C0765,D7650,USES_DEVICE
C0765,I7650,USES_IP
C0765,I7651,USES_IP
C0765,I7652,USES_IP
C0765,P7650,HAS_PAYMENT_INSTRUMENT
C0765,P7651,HAS_PAYMENT_INSTRUMENT
C0766,D7660,USES_DEVICE
C0766,D7661,USES_DEVICE
C0766,I0153,USES_IP
C0766,P7660,HAS_PAYMENT_INSTRUMENT
C0767,D7670,USES_DEVICE
C0767,D7671,USES_DEVICE
C0767,D7672,USES_DEVICE
C0767,I7670,USES_IP
C0767,I7671,USES_IP
C0767,P7670,HAS_PAYMENT_INSTRUMENT
C0768,D7680,USES_DEVICE
C0768,I0153,USES_IP
C0768,I7681,USES_IP
C0768,I7682,USES_IP
C0768,P7680,HAS_PAYMENT_INSTRUMENT
C0768,P7681,HAS_PAYMENT_INSTRUMENT
C0769,D7690,USES_DEVICE
C0769,D7691,USES_DEVICE
C0769,I7690,USES_IP
C0769,P7690,HAS_PAYMENT_INSTRUMENT
C0769,P7691,HAS_PAYMENT_INSTRUMENT
C0770,D7700,USES_DEVICE
C0770,I7700,USES_IP
C0770,P7700,HAS_PAYMENT_INSTRUMENT
C0770,P7701,HAS_PAYMENT_INSTRUMENT
C0771,D7710,USES_DEVICE
C0771,D7711,USES_DEVICE
C0771,I7710,USES_IP
C0771,I7711,USES_IP
C0771,P7710,HAS_PAYMENT_INSTRUMENT
C0771,P7711,HAS_PAYMENT_INSTRUMENT
C0772,D7720,USES_DEVICE
C0772,D7721,USES_DEVICE
C0772,I7720,USES_IP
C0772,I7721,USES_IP
C0772,I7722,USES_IP
C0772,P7720,HAS_PAYMENT_INSTRUMENT
C0772,P7721,HAS_PAYMENT_INSTRUMENT
C0773,D7730,USES_DEVICE
C0773,I7730,USES_IP
C0773,P7730,HAS_PAYMENT_INSTRUMENT
C0773,P7731,HAS_PAYMENT_INSTRUMENT
C0774,D7740,USES_DEVICE
C0774,I7740,USES_IP
C0774,P7740,HAS_PAYMENT_INSTRUMENT
C0775,D7750,USES_DEVICE
C0775,I0155,USES_IP
C0775,I7751,USES_IP
C0775,I7752,USES_IP
C0775,P7750,HAS_PAYMENT_INSTRUMENT
C0776,D7760,USES_DEVICE
C0776,D7761,USES_DEVICE
C0776,I7760,USES_IP
C0776,I7761,USES_IP
C0776,I0155,USES_IP
C0776,P7760,HAS_PAYMENT_INSTRUMENT
C0777,D7770,USES_DEVICE
C0777,D7771,USES_DEVICE
C0777,D7772,USES_DEVICE
C0777,I7770,USES_IP
C0777,P7770,HAS_PAYMENT_INSTRUMENT
C0778,D7780,USES_DEVICE
C0778,I7780,USES_IP
C0778,I7781,USES_IP
C0778,I7782,USES_IP
C0778,P7780,HAS_PAYMENT_INSTRUMENT
C0778,P7781,HAS_PAYMENT_INSTRUMENT
C0779,D7790,USES_DEVICE
C0779,D7791,USES_DEVICE
C0779,I7790,USES_IP
C0779,I7791,USES_IP
C0779,I7792,USES_IP
C0779,P7790,HAS_PAYMENT_INSTRUMENT
C0779,P7791,HAS_PAYMENT_INSTRUMENT
C0780,D7800,USES_DEVICE
C0780,D7801,USES_DEVICE
C0780,I7800,USES_IP
C0780,I7801,USES_IP
C0780,I7802,USES_IP
C0780,P7800,HAS_PAYMENT_INSTRUMENT
C0781,D7810,USES_DEVICE
C0781,D7811,USES_DEVICE
C0781,I7810,USES_IP
C0781,P7810,HAS_PAYMENT_INSTRUMENT
C0782,D7820,USES_DEVICE
C0782,D7821,USES_DEVICE
C0782,I7820,USES_IP
C0782,P7820,HAS_PAYMENT_INSTRUMENT
C0782,P7821,HAS_PAYMENT_INSTRUMENT
C0783,D7830,USES_DEVICE
C0783,I7830,USES_IP
C0783,I7831,USES_IP
C0783,I7832,USES_IP
C0783,P7830,HAS_PAYMENT_INSTRUMENT
C0784,D7840,USES_DEVICE
C0784,D7841,USES_DEVICE
C0784,I7840,USES_IP
C0784,I7841,USES_IP
C0784,I7842,USES_IP
C0784,P7840,HAS_PAYMENT_INSTRUMENT
C0785,D7850,USES_DEVICE
C0785,D7851,USES_DEVICE
C0785,D7852,USES_DEVICE
C0785,I7850,USES_IP
C0785,I0157,USES_IP
C0785,P7850,HAS_PAYMENT_INSTRUMENT
C0786,D7860,USES_DEVICE
C0786,I7860,USES_IP
C0786,I7861,USES_IP
C0786,I0157,USES_IP
C0786,P7860,HAS_PAYMENT_INSTRUMENT
C0787,D7870,USES_DEVICE
C0787,D7871,USES_DEVICE
C0787,D7872,USES_DEVICE
C0787,I7870,USES_IP
C0787,I7871,USES_IP
C0787,I7872,USES_IP
C0787,P7870,HAS_PAYMENT_INSTRUMENT
C0787,P7871,HAS_PAYMENT_INSTRUMENT
C0788,D7880,USES_DEVICE
C0788,D7881,USES_DEVICE
C0788,I0157,USES_IP
C0788,I7881,USES_IP
C0788,P7880,HAS_PAYMENT_INSTRUMENT
C0789,D7890,USES_DEVICE
C0789,D7891,USES_DEVICE
C0789,I7890,USES_IP
C0789,I7891,USES_IP
C0789,P7890,HAS_PAYMENT_INSTRUMENT
C0790,D7900,USES_DEVICE
C0790,I0158,USES_IP
C0790,P7900,HAS_PAYMENT_INSTRUMENT
C0791,D7910,USES_DEVICE
C0791,D7911,USES_DEVICE
C0791,D7912,USES_DEVICE
C0791,I7910,USES_IP
C0791,I7911,USES_IP
C0791,I7912,USES_IP
C0791,P7910,HAS_PAYMENT_INSTRUMENT
C0791,P7911,HAS_PAYMENT_INSTRUMENT
C0792,D7920,USES_DEVICE
C0792,D7921,USES_DEVICE
C0792,D7922,USES_DEVICE
C0792,I7920,USES_IP
C0792,P7920,HAS_PAYMENT_INSTRUMENT
C0792,P7921,HAS_PAYMENT_INSTRUMENT
C0793,D7930,USES_DEVICE
C0793,I7930,USES_IP
C0793,P7930,HAS_PAYMENT_INSTRUMENT
C0793,P7931,HAS_PAYMENT_INSTRUMENT
C0794,D7940,USES_DEVICE
C0794,D7941,USES_DEVICE
C0794,I7940,USES_IP
